system_time,device_timestamp,device,command,force,qw,qx,qy,qz,roll,pitch,yaw,analog
2025-10-31 20:29:32.162,92845,CrutchHMI-BT-7036,S,118004.00,969.0000,-32.0000,238.0000,42.0000,-159.98,90.00,150.47,2048
2025-10-31 20:29:32.162,92895,CrutchHMI-BT-7036,S,128859.00,968.0000,-31.0000,245.0000,39.0000,-161.46,90.00,153.90,2048
2025-10-31 20:29:32.164,94371,CrutchHMI-BT-74d3,S,234547.00,852.0000,-77.0000,432.0000,283.0000,163.61,90.00,142.07,2048
2025-10-31 20:29:32.224,92945,CrutchHMI-BT-7036,S,134237.00,966.0000,-32.0000,251.0000,38.0000,-161.54,90.00,156.01,2048
2025-10-31 20:29:32.225,94421,CrutchHMI-BT-74d3,S,234547.00,847.0000,-77.0000,438.0000,290.0000,162.65,90.00,142.48,2048
2025-10-31 20:29:32.245,92995,CrutchHMI-BT-7036,S,147773.00,964.0000,-32.0000,259.0000,38.0000,-162.86,90.00,157.53,2048
2025-10-31 20:29:32.256,94471,CrutchHMI-BT-74d3,S,-30409866.00,843.0000,-78.0000,441.0000,293.0000,162.44,90.00,142.82,2048
2025-10-31 20:29:32.286,93045,CrutchHMI-BT-7036,S,160077.00,962.0000,-32.0000,267.0000,38.0000,-164.07,90.00,158.94,2048
2025-10-31 20:29:32.307,94521,CrutchHMI-BT-74d3,S,221768.00,840.0000,-78.0000,445.0000,297.0000,161.92,90.00,143.12,2048
2025-10-31 20:29:32.347,93096,CrutchHMI-BT-7036,S,179012.00,960.0000,-31.0000,275.0000,37.0000,-165.66,90.00,160.68,2048
2025-10-31 20:29:32.379,94571,CrutchHMI-BT-74d3,S,224504.00,837.0000,-79.0000,449.0000,301.0000,161.63,90.00,143.47,2048
2025-10-31 20:29:32.408,93154,CrutchHMI-BT-7036,S,213344.00,958.0000,-31.0000,282.0000,38.0000,-166.73,90.00,161.14,2048
2025-10-31 20:29:32.410,94621,CrutchHMI-BT-74d3,S,222013.00,832.0000,-81.0000,454.0000,308.0000,161.19,90.00,143.90,2048
2025-10-31 20:29:32.461,93205,CrutchHMI-BT-7036,S,216045.00,955.0000,-33.0000,289.0000,39.0000,-166.54,90.00,161.95,2048
2025-10-31 20:29:32.471,94672,CrutchHMI-BT-74d3,S,221174.00,827.0000,-84.0000,458.0000,313.0000,161.18,90.00,144.39,2048
2025-10-31 20:29:32.492,93255,CrutchHMI-BT-7036,S,209970.00,953.0000,-35.0000,296.0000,41.0000,-166.57,90.00,162.17,2048
2025-10-31 20:29:32.522,94722,CrutchHMI-BT-74d3,S,-30418432.00,824.0000,-85.0000,461.0000,316.0000,161.01,90.00,144.70,2048
2025-10-31 20:29:32.553,93305,CrutchHMI-BT-7036,S,214035.00,951.0000,-36.0000,303.0000,44.0000,-167.35,90.00,161.74,2048
2025-10-31 20:29:32.562,94772,CrutchHMI-BT-74d3,S,212843.00,819.0000,-86.0000,467.0000,318.0000,160.90,90.00,145.39,2048
